|id|category|place_name|distance|x|y
1494|99|FD6|덕후선생|171|127.040173920471|37.5252562123539
1495|99|CE7|노티드 청담|378|127.038236626868|37.52418466271341
1496|99|CE7|꽁티드툴레아 도산점|449|127.036888842603|37.5255636248427
1497|99|CE7|고센클래식|86|127.041459017307|37.5251945000821
1498|99|CE7|10꼬르소꼬모카페|106|127.04237397719|37.5267655229983
1499|99|CE7|기욤 청담점|185|127.041028682371|37.5243729362851
1500|100|PK6|잠실역공영주차장|288|127.10461358162814|37.5146191198177
1501|100|PK6|롯데호텔월드 어드벤처주차장|423|127.09883115796588|37.51021098266273
1502|100|PK6|송파나루공원 동호주차장|344|127.10640084741163|37.5130975302756
1503|100|PK6|롯데타워 주차장|210|127.104446099818|37.5137525026039
1504|100|PK6|롯데월드몰 주차장|292|127.10497863010212|37.51440345609823
1505|100|FD6|갓잇 송리단길점|559|127.10798672819713|37.510018261609005
1506|100|FD6|바이킹스워프 롯데월드몰점|164|127.10394818258713|37.513585355161375
1507|100|FD6|일일향 잠실점|461|127.10746246811355|37.51118779253101
1508|100|FD6|벨라스가든|434|127.10629587286454|37.510060340473075
1509|100|FD6|별미곱창 본점|592|127.10890911822922|37.5143143020754
1510|100|CE7|놀숲 송파구청점|608|127.108768686634|37.5149739660108
1511|100|CE7|놀숲 송파점|855|127.108525721995|37.5065371874882
1512|100|CE7|뉴질랜드스토리|433|127.105842950648|37.509703949514
1513|100|CE7|라라브레드 송파점|601|127.10910244054197|37.511138986438866
1514|100|CE7|디트로네 잠실점|431|127.10500081019005|37.50924338691711
1515|101|PK6|코엑스 서문주차장|401|127.05748341159146|37.511747523397254
1516|101|PK6|코엑스 동문주차장|183|127.06100944759498|37.51094836604561
1517|101|PK6|강남구탄천공영주차장|654|127.06818965394108|37.50871445320574
1518|101|PK6|제일주차장|283|127.057976034654|37.5081441656999
1519|101|PK6|영동대로96길 공영주차장|308|127.06413731385754|37.510189865423754
1520|101|FD6|중앙해장|426|127.065472540919|37.508273597184
1521|101|FD6|부타이 1막|354|127.06004648139945|37.506171732639025
1522|101|FD6|팀호완 삼성점|423|127.056847505366|37.5114270736423
1523|101|FD6|보노보노플러스 삼성점|360|127.0580429637442|37.506940390349726
1524|101|FD6|능라도 강남점|470|127.05553416938561|37.509677046854954
1525|101|CE7|테라로사 포스코센터점|573|127.055879763068|37.5059647440212
1526|101|CE7|토즈모임센터 삼성점|329|127.06429358258|37.510404219518
1527|101|CE7|노티드 삼성|283|127.063892884346|37.5100458371812
1528|101|CE7|오더에스프레소|528|127.055481173149|37.5114250202989
1529|101|CE7|토즈모임센터 선릉점|876|127.052847776366|37.5046254436333
1530|102|PK6|남산동공영주차장|716|126.985544773546|37.559201015571
1531|102|PK6|서울특별시청 주차장|368|126.97845980114157|37.56694129718252
1532|102|PK6|조선호텔 앞 공영주차장|195|126.979944548662|37.563894389911
1533|102|PK6|중구공영주차장|429|126.978335084658|37.5676548630479
1534|102|PK6|종각뒤 공영주차장|530|126.9831283282157|37.569562152081545
1535|102|FD6|딘타이펑 명동점|173|126.98358225461025|37.564333737010195
1536|102|FD6|명동교자 본점|429|126.98561429978552|37.56255453417897
1537|102|FD6|남포면옥|250|126.981753597164|37.5671652991647
1538|102|FD6|하동관 명동본점|293|126.98502310323119|37.564430335182415
1539|102|FD6|부민옥|315|126.98031824515|37.5675038430283
1540|102|CE7|놀숲 종로관철점|679|126.987168300542|37.5692527178596
1541|102|CE7|더스팟 패뷸러스|295|126.982601390472|37.5623324834706
1542|102|CE7|벌툰 인더스트리얼 종각점|705|126.98706862044833|37.56965274898378
1543|102|CE7|적당|184|126.98104067102928|37.56646421202285
1544|102|CE7|덕수궁 리에제와플|468|126.976452473606|37.5647929393394
1545|103|PK6|창천공영주차장|265|126.93867173460366|37.554990028350424
1546|103|PK6|신촌노상공영주차장|234|126.934914293903|37.55511505756749
