|id|subway_name|subway_line|distance|x|y
1305|345|응봉역|경의중앙선|784|127.034483653629|37.5499526279456
1306|345|한양대역|2호선|869|127.043639802768|37.5557159860408
1307|346|판교역|신분당선|232|127.11119782955879|37.39477752734142
1308|346|판교역|경강선|219|127.111982699564|37.394775885643
1309|347|잠실역|2호선|207|127.10023101886318|37.51331105877401
1310|347|잠실역|8호선|488|127.103270523629|37.5143121584933
1311|348|국회의사당역|9호선|971|126.91783895106|37.5281465047706
1312|348|샛강역|9호선|943|126.9283750591322|37.51737287009036
1313|348|샛강역|신림선|970|126.929463427672|37.5171662943088
1314|348|여의나루역|5호선|425|126.93298596744|37.5271469489465
1315|348|여의도역|9호선|620|126.92466104293|37.5211700890445
1316|348|여의도역|5호선|578|126.924397990207|37.5217753947299
1317|349|대전역|대전1호선|864|127.43287717700683|36.331529158829255
1318|350|삼각지역|4호선|969|126.972922951307|37.5344393447708
1319|350|신용산역|4호선|307|126.967965039183|37.5292591489375
1320|350|용산역|1호선|106|126.96462961258051|37.52977356999725
1321|350|용산역|경의중앙선|90|126.96475753303035|37.52960692295435
1322|351|부암역|부산2호선|572|129.0501711324292|35.157364020045065
1323|351|부전역|동해선|849|129.059441356112|35.1640321323598
1324|351|부전역|부산1호선|874|129.062946515635|35.1625594501813
1325|351|서면역|부산1호선|292|129.059300883545|35.157939062512
1326|351|서면역|부산2호선|196|129.058305923709|35.157645977096
1327|351|전포역|부산2호선|915|129.06538457863|35.1530881426641
1328|352|판교역|신분당선|232|127.11119782955879|37.39477752734142
1329|352|판교역|경강선|219|127.111982699564|37.394775885643
1330|353|몽촌토성역|8호선|904|127.11286534895457|37.5178055794687
1331|353|석촌역|8호선|947|127.107004062699|37.5054141216925
1332|353|석촌역|9호선|989|127.10676479806769|37.504972845773686
1333|353|송파나루역|9호선|811|127.11266171422027|37.51101671275264
1334|353|잠실나루역|2호선|786|127.103808749487|37.5207124124456
1335|353|잠실역|2호선|342|127.10023101886318|37.51331105877401
1336|353|잠실역|8호선|104|127.103270523629|37.5143121584933
1337|354|판교역|신분당선|232|127.11119782955879|37.39477752734142
1338|354|판교역|경강선|219|127.111982699564|37.394775885643
1339|355|노원역|4호선|233|127.063449137455|37.6563403513278
1340|355|노원역|7호선|93|127.06055556456411|37.6545110763411
1341|356|망원역|6호선|376|126.910094329982|37.5560826563712
1342|356|합정역|2호선|787|126.91445406513526|37.54991315995173
1343|356|합정역|6호선|845|126.91421318621|37.5487840343032
1344|357|강남역|2호선|298|127.02800140627488|37.49808633653005
1345|357|강남역|신분당선|440|127.028185245594|37.4967771303817
1346|357|신논현역|9호선|482|127.025492036104|37.504811111562
1347|357|신논현역|신분당선|373|127.024926154562|37.5036164990854
1348|357|언주역|9호선|984|127.033970921595|37.5073353959717
1349|357|역삼역|2호선|858|127.03646946847|37.5006744185994
1350|358|광화문역|5호선|884|126.97642427981408|37.57164860977568
1351|358|명동역|4호선|599|126.98640235001736|37.56096526943837
1352|358|시청역|1호선|405|126.97719821079865|37.56534539636417
1353|358|시청역|2호선|560|126.97559827045151|37.56368183746611
1354|358|을지로3가역|2호선|829|126.99098443539428|37.56629149790628
1355|358|을지로3가역|3호선|974|126.992615486076|37.5664312655685
1356|358|을지로입구역|2호선|131|126.9821953112953|37.566035517712955
1357|358|종각역|1호선|603|126.98315081716676|37.570227990912244
1358|358|회현역|4호선|742|126.9784372569283|37.55876114587941
1359|359|판교역|신분당선|232|127.11119782955879|37.39477752734142
1360|359|판교역|경강선|219|127.111982699564|37.394775885643
1361|360|뚝섬역|2호선|249|127.04738727881|37.547241554679
1362|360|서울숲역|수인분당선|609|127.044746216358|37.543645796605
1363|360|한양대역|2호선|760|127.043639802768|37.5557159860408
1364|362|목동역|5호선|820|126.86462527157516|37.526135115923466
1365|362|오목교역|5호선|142|126.875307312696|37.5245340839144
1366|363|뚝섬역|2호선|183|127.04738727881|37.547241554679
1367|363|서울숲역|수인분당선|641|127.044746216358|37.543645796605
1368|363|성수역|2호선|761|127.056066999327|37.5445888153751
1369|363|한양대역|2호선|936|127.043639802768|37.5557159860408
1370|364|신촌역|2호선|979|126.93698075993808|37.555198169366435
1371|364|홍대입구역|2호선|254|126.923778562273|37.5568707448873
1372|364|홍대입구역|공항철도|78|126.927010430346|37.5573052656667
1373|364|홍대입구역|경의중앙선|75|126.927118938976|37.5574494922411
1374|365|뚝섬역|2호선|395|127.04738727881|37.547241554679
1375|365|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1376|365|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1377|366|수원역|1호선|188|127.00004960484385|37.26568218296588
1378|366|수원역|수인분당선|250|127.00024802619026|37.26628317764347
1379|367|목동역|5호선|947|126.86462527157516|37.526135115923466
1380|367|양평역|5호선|983|126.886419282885|37.5255796429707
1381|367|오목교역|5호선|206|126.875307312696|37.5245340839144
1382|368|몽촌토성역|8호선|901|127.11286534895457|37.5178055794687
1383|368|석촌역|8호선|944|127.107004062699|37.5054141216925
1384|368|석촌역|9호선|986|127.10676479806769|37.504972845773686
1385|368|송파나루역|9호선|807|127.11266171422027|37.51101671275264
1386|368|잠실나루역|2호선|788|127.103808749487|37.5207124124456
1387|368|잠실역|2호선|346|127.10023101886318|37.51331105877401
1388|368|잠실역|8호선|108|127.103270523629|37.5143121584933
1389|369|국회의사당역|9호선|971|126.91783895106|37.5281465047706
1390|369|샛강역|9호선|943|126.9283750591322|37.51737287009036
1391|369|샛강역|신림선|970|126.929463427672|37.5171662943088
1392|369|여의나루역|5호선|425|126.93298596744|37.5271469489465
1393|369|여의도역|9호선|620|126.92466104293|37.5211700890445
1394|369|여의도역|5호선|578|126.924397990207|37.5217753947299
1395|370|압구정로데오역|수인분당선|153|127.0406027693898|37.5275184818021
1396|370|압구정역|3호선|941|127.02850865895756|37.52649127416921
1397|371|뚝섬역|2호선|395|127.04738727881|37.547241554679
1398|371|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1399|371|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1400|372|석촌고분역|9호선|623|127.0965081858022|37.50246245994369
1401|372|석촌역|8호선|741|127.107004062699|37.5054141216925
1402|372|석촌역|9호선|740|127.10676479806769|37.504972845773686
1403|372|잠실역|2호선|632|127.10023101886318|37.51331105877401
1404|372|잠실역|8호선|822|127.103270523629|37.5143121584933
1405|373|뚝섬역|2호선|494|127.04738727881|37.547241554679
1406|373|서울숲역|수인분당선|448|127.044746216358|37.543645796605
1407|373|응봉역|경의중앙선|728|127.034483653629|37.5499526279456
1408|373|한양대역|2호선|988|127.043639802768|37.5557159860408
1409|375|부천시청역|7호선|196|126.76401271224958|37.504657430273305
1410|375|상동역|7호선|782|126.753192450274|37.50578860265
1411|376|봉은사역|9호선|623|127.060233935114|37.5142554489848
1412|376|삼성역|2호선|288|127.06302321147605|37.508822740225305
1413|376|삼성중앙역|9호선|763|127.053043676912|37.5129614511319
1414|377|논현역|7호선|706|127.02165424259898|37.51120000205266
1415|377|논현역|신분당선|727|127.021678898276|37.5104125196351
1416|377|신논현역|9호선|923|127.025492036104|37.504811111562
1417|377|신사역|3호선|920|127.02030856272764|37.51643597531432
1418|377|신사역|신분당선|963|127.019551734927|37.5160820085929
1419|377|언주역|9호선|697|127.033970921595|37.5073353959717
1420|377|학동역|7호선|295|127.03190190063152|37.51434578734927
1421|378|봉은사역|9호선|216|127.060233935114|37.5142554489848
1422|378|삼성역|2호선|565|127.06302321147605|37.508822740225305
1423|378|삼성중앙역|9호선|512|127.053043676912|37.5129614511319
1424|378|청담역|7호선|878|127.053717937903|37.519455579961
1425|379|범내골역|부산1호선|823|129.05924810527|35.1473134465248
1426|379|부암역|부산2호선|910|129.0501711324292|35.157364020045065
1427|379|부전역|부산1호선|920|129.062946515635|35.1625594501813
1428|379|서면역|부산1호선|357|129.059300883545|35.157939062512
1429|379|서면역|부산2호선|345|129.058305923709|35.157645977096
1430|379|전포역|부산2호선|555|129.06538457863|35.1530881426641
1431|380|삼각지역|4호선|969|126.972922951307|37.5344393447708
1432|380|신용산역|4호선|307|126.967965039183|37.5292591489375
1433|380|용산역|1호선|106|126.96462961258051|37.52977356999725
1434|380|용산역|경의중앙선|90|126.96475753303035|37.52960692295435
1435|381|판교역|신분당선|232|127.11119782955879|37.39477752734142
1436|381|판교역|경강선|219|127.111982699564|37.394775885643
1437|382|이태원역|6호선|552|126.994333861918|37.5345252050511
1438|382|한강진역|6호선|384|127.001765135176|37.5397907743775
1439|383|서울역|공항철도|167|126.96974961781686|37.55332892758497
1440|383|서울역|1호선|195|126.97209238331357|37.55597933890212
1441|383|서울역|4호선|256|126.972644620034|37.5530287004642
1442|383|서울역|경의중앙선|258|126.9713179064219|37.55693330961779
1443|383|충정로역|2호선|781|126.96449207476172|37.55976328822766
1444|383|충정로역|5호선|924|126.96303964820936|37.56042867918723
1445|383|회현역|4호선|826|126.9784372569283|37.55876114587941
1446|384|홍대입구역|2호선|641|126.923778562273|37.5568707448873
1447|384|홍대입구역|공항철도|538|126.927010430346|37.5573052656667
1448|384|홍대입구역|경의중앙선|523|126.927118938976|37.5574494922411
1449|385|광화문역|5호선|884|126.97642427981408|37.57164860977568
1450|385|명동역|4호선|599|126.98640235001736|37.56096526943837
1451|385|시청역|1호선|405|126.97719821079865|37.56534539636417
1452|385|시청역|2호선|560|126.97559827045151|37.56368183746611
1453|385|을지로3가역|2호선|829|126.99098443539428|37.56629149790628
1454|385|을지로3가역|3호선|974|126.992615486076|37.5664312655685
1455|385|을지로입구역|2호선|131|126.9821953112953|37.566035517712955
1456|385|종각역|1호선|603|126.98315081716676|37.570227990912244
1457|385|회현역|4호선|742|126.9784372569283|37.55876114587941
1458|386|판교역|신분당선|232|127.11119782955879|37.39477752734142
1459|386|판교역|경강선|219|127.111982699564|37.394775885643
1460|387|뚝섬역|2호선|395|127.04738727881|37.547241554679
1461|387|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1462|387|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1463|388|광화문역|5호선|884|126.97642427981408|37.57164860977568
1464|388|명동역|4호선|599|126.98640235001736|37.56096526943837
1465|388|시청역|1호선|405|126.97719821079865|37.56534539636417
1466|388|시청역|2호선|560|126.97559827045151|37.56368183746611
1467|388|을지로3가역|2호선|829|126.99098443539428|37.56629149790628
1468|388|을지로3가역|3호선|974|126.992615486076|37.5664312655685
1469|388|을지로입구역|2호선|131|126.9821953112953|37.566035517712955
1470|388|종각역|1호선|603|126.98315081716676|37.570227990912244
1471|388|회현역|4호선|742|126.9784372569283|37.55876114587941
1472|389|뚝섬역|2호선|395|127.04738727881|37.547241554679
1473|389|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1474|389|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1475|390|녹사평역|6호선|818|126.9865496751|37.5347227952064
1476|390|이태원역|6호선|130|126.994333861918|37.5345252050511
1477|390|한강진역|6호선|783|127.001765135176|37.5397907743775
1478|391|뚝섬역|2호선|395|127.04738727881|37.547241554679
1479|391|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1480|391|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1481|392|서강대역|경의중앙선|519|126.935507621173|37.5521384864879
1482|392|신촌역|2호선|173|126.93698075993808|37.555198169366435
1483|392|신촌역|경의중앙선|582|126.94208931819857|37.55967513765615
1484|392|이대역|2호선|867|126.94642954546576|37.556814718869
1485|392|홍대입구역|공항철도|851|126.927010430346|37.5573052656667
1486|392|홍대입구역|경의중앙선|842|126.927118938976|37.5574494922411
1487|394|녹사평역|6호선|722|126.9865496751|37.5347227952064
1488|394|이태원역|6호선|624|126.994333861918|37.5345252050511
1489|394|한강진역|6호선|887|127.001765135176|37.5397907743775
1490|395|이태원역|6호선|552|126.994333861918|37.5345252050511
1491|395|한강진역|6호선|384|127.001765135176|37.5397907743775
1492|397|당곡역|신림선|231|126.927560844494|37.490223280126
1493|397|보라매공원역|신림선|818|126.918140532784|37.4954456720422
1494|397|보라매병원역|신림선|305|126.923549547206|37.4929643194464
1495|397|신림역|2호선|806|126.9297453749671|37.484267135140364
1496|397|신림역|신림선|744|126.929629471493|37.4848815538296
1497|398|광화문역|5호선|884|126.97642427981408|37.57164860977568
1498|398|명동역|4호선|599|126.98640235001736|37.56096526943837
1499|398|시청역|1호선|405|126.97719821079865|37.56534539636417
1500|398|시청역|2호선|560|126.97559827045151|37.56368183746611
1501|398|을지로3가역|2호선|829|126.99098443539428|37.56629149790628
1502|398|을지로3가역|3호선|974|126.992615486076|37.5664312655685
1503|398|을지로입구역|2호선|131|126.9821953112953|37.566035517712955
1504|398|종각역|1호선|603|126.98315081716676|37.570227990912244
1505|398|회현역|4호선|742|126.9784372569283|37.55876114587941
1506|399|봉은사역|9호선|216|127.060233935114|37.5142554489848
1507|399|삼성역|2호선|565|127.06302321147605|37.508822740225305
1508|399|삼성중앙역|9호선|512|127.053043676912|37.5129614511319
1509|399|청담역|7호선|878|127.053717937903|37.519455579961
1510|400|부천시청역|7호선|196|126.76401271224958|37.504657430273305
1511|400|상동역|7호선|782|126.753192450274|37.50578860265
1512|401|장기주차장역|자기부상철도[운행중단]|748|126.45562030781|37.4438953040571
1513|401|파라다이스시티역|자기부상철도[운행중단]|358|126.459863313506|37.4371752560381
1514|401|합동청사역|자기부상철도[운행중단]|446|126.458659841085|37.440481844271
1515|402|뚝섬역|2호선|656|127.04738727881|37.547241554679
1516|402|서울숲역|수인분당선|282|127.044746216358|37.543645796605
1517|402|성수역|2호선|936|127.056066999327|37.5445888153751
1518|403|문학경기장역|인천1호선|913|126.698449383593|37.4346513434001
1519|403|예술회관역|인천1호선|670|126.700916120922|37.4485259845342
1520|403|인천터미널역|인천1호선|174|126.699694889876|37.4419166733897
1521|405|민락역|부산2호선|659|129.122097073991|35.1670631931086
1522|405|벡스코역|동해선|752|129.136705372019|35.1712399344204
1523|405|벡스코역|부산2호선|892|129.138867985335|35.1688335422589
1524|405|센텀시티역|부산2호선|247|129.131763997578|35.1689480066604
1525|406|국회의사당역|9호선|971|126.91783895106|37.5281465047706
1526|406|샛강역|9호선|943|126.9283750591322|37.51737287009036
1527|406|샛강역|신림선|970|126.929463427672|37.5171662943088
1528|406|여의나루역|5호선|425|126.93298596744|37.5271469489465
1529|406|여의도역|9호선|620|126.92466104293|37.5211700890445
1530|406|여의도역|5호선|578|126.924397990207|37.5217753947299
1531|407|광교중앙역|신분당선|599|127.051726324729|37.2883843017536
1532|408|신사역|3호선|531|127.02030856272764|37.51643597531432
1533|408|신사역|신분당선|596|127.019551734927|37.5160820085929
1534|408|압구정역|3호선|810|127.02850865895756|37.52649127416921
1535|409|뚝섬역|2호선|395|127.04738727881|37.547241554679
1536|409|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1537|409|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1538|410|뚝섬역|2호선|395|127.04738727881|37.547241554679
1539|410|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1540|410|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1541|411|고속터미널역|3호선|109|127.00512100872538|37.50454885557265
1542|411|고속터미널역|9호선|75|127.004211793489|37.5059814899483
1543|411|고속터미널역|7호선|221|127.005007834609|37.5033865633062
1544|411|반포역|7호선|716|127.011586161943|37.5081614290284
1545|411|사평역|9호선|975|127.015272484531|37.5042326273953
1546|411|신반포역|9호선|755|126.996082392175|37.5035091412544
1547|412|광화문역|5호선|706|126.97642427981408|37.57164860977568
1548|412|명동역|4호선|771|126.98640235001736|37.56096526943837
1549|412|시청역|1호선|358|126.97719821079865|37.56534539636417
1550|412|시청역|2호선|568|126.97559827045151|37.56368183746611
1551|412|을지로3가역|2호선|880|126.99098443539428|37.56629149790628
1552|412|을지로입구역|2호선|113|126.9821953112953|37.566035517712955
1553|412|종각역|1호선|460|126.98315081716676|37.570227990912244
1554|412|회현역|4호선|882|126.9784372569283|37.55876114587941
1555|413|몽촌토성역|8호선|903|127.11286534895457|37.5178055794687
1556|413|석촌역|8호선|950|127.107004062699|37.5054141216925
1557|413|석촌역|9호선|991|127.10676479806769|37.504972845773686
1558|413|송파나루역|9호선|813|127.11266171422027|37.51101671275264
1559|413|잠실나루역|2호선|783|127.103808749487|37.5207124124456
1560|413|잠실역|2호선|342|127.10023101886318|37.51331105877401
1561|413|잠실역|8호선|102|127.103270523629|37.5143121584933
1562|414|서울숲역|수인분당선|994|127.044746216358|37.543645796605
1563|414|성수역|2호선|859|127.056066999327|37.5445888153751
1564|415|국회의사당역|9호선|971|126.91783895106|37.5281465047706
1565|415|샛강역|9호선|943|126.9283750591322|37.51737287009036
1566|415|샛강역|신림선|970|126.929463427672|37.5171662943088
1567|415|여의나루역|5호선|425|126.93298596744|37.5271469489465
1568|415|여의도역|9호선|620|126.92466104293|37.5211700890445
1569|415|여의도역|5호선|578|126.924397990207|37.5217753947299
1570|416|뚝섬역|2호선|598|127.04738727881|37.547241554679
1571|416|서울숲역|수인분당선|691|127.044746216358|37.543645796605
1572|416|성수역|2호선|322|127.056066999327|37.5445888153751
1573|417|뚝섬역|2호선|395|127.04738727881|37.547241554679
1574|417|서울숲역|수인분당선|345|127.044746216358|37.543645796605
1575|417|응봉역|경의중앙선|849|127.034483653629|37.5499526279456
1576|418|신촌역|2호선|968|126.93698075993808|37.555198169366435
1577|418|홍대입구역|2호선|259|126.923778562273|37.5568707448873
1578|418|홍대입구역|공항철도|66|126.927010430346|37.5573052656667
1579|418|홍대입구역|경의중앙선|63|126.927118938976|37.5574494922411
1580|419|고속터미널역|3호선|109|127.00512100872538|37.50454885557265
1581|419|고속터미널역|9호선|75|127.004211793489|37.5059814899483
1582|419|고속터미널역|7호선|221|127.005007834609|37.5033865633062
1583|419|반포역|7호선|716|127.011586161943|37.5081614290284
1584|419|사평역|9호선|975|127.015272484531|37.5042326273953
1585|419|신반포역|9호선|755|126.996082392175|37.5035091412544
1586|420|뚝섬역|2호선|442|127.04738727881|37.547241554679
1587|420|서울숲역|수인분당선|533|127.044746216358|37.543645796605
1588|420|응봉역|경의중앙선|737|127.034483653629|37.5499526279456
1589|420|한양대역|2호선|850|127.043639802768|37.5557159860408
1590|421|압구정역|3호선|594|127.02850865895756|37.52649127416921
1591|422|강남역|2호선|0|127.02800140627488|37.49808633653005
1592|422|강남역|신분당선|146|127.028185245594|37.4967771303817
1593|422|신논현역|9호선|778|127.025492036104|37.504811111562
1594|422|신논현역|신분당선|671|127.024926154562|37.5036164990854
1595|422|역삼역|2호선|802|127.03646946847|37.5006744185994
1596|423|건대입구역|2호선|886|127.06920291650829|37.54040751726388
1597|423|성수역|2호선|377|127.056066999327|37.5445888153751
1598|425|판교역|신분당선|232|127.11119782955879|37.39477752734142
1599|425|판교역|경강선|219|127.111982699564|37.394775885643
1600|426|광화문역|5호선|884|126.97642427981408|37.57164860977568
1601|426|명동역|4호선|599|126.98640235001736|37.56096526943837
1602|426|시청역|1호선|405|126.97719821079865|37.56534539636417
1603|426|시청역|2호선|560|126.97559827045151|37.56368183746611
1604|426|을지로3가역|2호선|829|126.99098443539428|37.56629149790628
1605|426|을지로3가역|3호선|974|126.992615486076|37.5664312655685
1606|426|을지로입구역|2호선|131|126.9821953112953|37.566035517712955
1607|426|종각역|1호선|603|126.98315081716676|37.570227990912244
1608|426|회현역|4호선|742|126.9784372569283|37.55876114587941
1609|427|판교역|신분당선|232|127.11119782955879|37.39477752734142
1610|427|판교역|경강선|219|127.111982699564|37.394775885643
1611|428|경복궁역|3호선|988|126.973691352767|37.5758061234865
1612|428|광화문역|5호선|792|126.97642427981408|37.57164860977568
1613|428|안국역|3호선|246|126.98542143228659|37.57650192060523
1614|428|을지로입구역|2호선|949|126.9821953112953|37.566035517712955
1615|428|종각역|1호선|478|126.98315081716676|37.570227990912244
1616|428|종로3가역|1호선|787|126.992153252476|37.570420844523
1617|428|종로3가역|5호선|539|126.9904176797898|37.57258941181964
1618|428|종로3가역|3호선|703|126.9918757981544|37.571563287751246
1619|430|뚝섬역|2호선|409|127.04738727881|37.547241554679
1620|430|서울숲역|수인분당선|463|127.044746216358|37.543645796605
1621|430|성수역|2호선|542|127.056066999327|37.5445888153751
1622|432|건대입구역|2호선|320|127.06920291650829|37.54040751726388
1623|432|건대입구역|7호선|480|127.071104284458|37.5408686005702
1624|432|성수역|2호선|934|127.056066999327|37.5445888153751
1625|433|경복궁역|3호선|251|126.973691352767|37.5758061234865
1626|433|광화문역|5호선|753|126.97642427981408|37.57164860977568
1627|434|광화문역|5호선|906|126.97642427981408|37.57164860977568
1628|434|명동역|4호선|720|126.98640235001736|37.56096526943837
1629|434|시청역|1호선|739|126.97719821079865|37.56534539636417
1630|434|시청역|2호선|940|126.97559827045151|37.56368183746611
1631|434|을지로3가역|2호선|527|126.99098443539428|37.56629149790628
1632|434|을지로3가역|3호선|666|126.992615486076|37.5664312655685
1633|434|을지로입구역|2호선|302|126.9821953112953|37.566035517712955
1634|434|종각역|1호선|362|126.98315081716676|37.570227990912244
1635|434|종로3가역|1호선|702|126.992153252476|37.570420844523
1636|434|종로3가역|5호선|740|126.9904176797898|37.57258941181964
1637|434|종로3가역|3호선|752|126.9918757981544|37.571563287751246
1638|436|석촌역|8호선|889|127.107004062699|37.5054141216925
1639|436|석촌역|9호선|924|127.10676479806769|37.504972845773686
1640|436|송파나루역|9호선|910|127.11266171422027|37.51101671275264
1641|436|잠실나루역|2호선|906|127.103808749487|37.5207124124456
1642|436|잠실역|2호선|220|127.10023101886318|37.51331105877401
1643|436|잠실역|8호선|199|127.103270523629|37.5143121584933
1644|437|삼각지역|4호선|969|126.972922951307|37.5344393447708
1645|437|신용산역|4호선|307|126.967965039183|37.5292591489375
1646|437|용산역|1호선|106|126.96462961258051|37.52977356999725
1647|437|용산역|경의중앙선|90|126.96475753303035|37.52960692295435
1648|438|고속터미널역|3호선|109|127.00512100872538|37.50454885557265
1649|438|고속터미널역|9호선|75|127.004211793489|37.5059814899483
1650|438|고속터미널역|7호선|221|127.005007834609|37.5033865633062
1651|438|반포역|7호선|716|127.011586161943|37.5081614290284
1652|438|사평역|9호선|975|127.015272484531|37.5042326273953
1653|438|신반포역|9호선|755|126.996082392175|37.5035091412544
1654|439|광교중앙역|신분당선|599|127.051726324729|37.2883843017536
1655|440|동대문역|1호선|883|127.01063381083677|37.571669405802616
1656|440|동대문역|4호선|759|127.009313828405|37.5709072753658
1657|440|동대문역사문화공원역|2호선|915|127.00900417014896|37.56566440553802
1658|440|동대문역사문화공원역|5호선|802|127.00579179092047|37.56462215427451
1659|440|동대문역사문화공원역|4호선|879|127.00791523866731|37.56514370780825
1660|440|을지로3가역|2호선|985|126.99098443539428|37.56629149790628
1661|440|을지로3가역|3호선|853|126.992615486076|37.5664312655685
1662|440|을지로4가역|2호선|519|126.997632059113|37.5666405038268
1663|440|을지로4가역|5호선|413|126.99804517954063|37.567564032148596
1664|440|종로3가역|1호선|757|126.992153252476|37.570420844523
1665|440|종로3가역|3호선|788|126.9918757981544|37.571563287751246
1666|440|종로3가역|5호선|936|126.9904176797898|37.57258941181964
1667|440|종로5가역|1호선|82|127.00153834521934|37.57097610838373
1668|441|수원역|1호선|58|127.00004960484385|37.26568218296588
1669|441|수원역|수인분당선|90|127.00024802619026|37.26628317764347
1670|442|광화문역|5호선|865|126.97642427981408|37.57164860977568
1671|442|명동역|4호선|615|126.98640235001736|37.56096526943837
1672|442|시청역|1호선|407|126.97719821079865|37.56534539636417
1673|442|시청역|2호선|571|126.97559827045151|37.56368183746611
1674|442|을지로3가역|2호선|821|126.99098443539428|37.56629149790628
1675|442|을지로3가역|3호선|965|126.992615486076|37.5664312655685
1676|442|을지로입구역|2호선|105|126.9821953112953|37.566035517712955
1677|442|종각역|1호선|577|126.98315081716676|37.570227990912244
1678|442|회현역|4호선|767|126.9784372569283|37.55876114587941
1679|443|국회의사당역|9호선|971|126.91783895106|37.5281465047706
1680|443|샛강역|9호선|943|126.9283750591322|37.51737287009036
1681|443|샛강역|신림선|970|126.929463427672|37.5171662943088
1682|443|여의나루역|5호선|425|126.93298596744|37.5271469489465
1683|443|여의도역|9호선|620|126.92466104293|37.5211700890445
1684|443|여의도역|5호선|578|126.924397990207|37.5217753947299
1685|444|압구정로데오역|수인분당선|116|127.0406027693898|37.5275184818021
1686|446|디지털미디어시티역|6호선|790|126.90127778415635|37.57601374718818
1687|446|디지털미디어시티역|공항철도|455|126.89788185706144|37.57752092438604
1688|446|디지털미디어시티역|경의중앙선|701|126.90069067398757|37.57740168656261
1689|446|수색역|경의중앙선|364|126.895659474538|37.5808625683358
1690|447|대구역|대구1호선|679|128.597046578301|35.8763278301904
1691|447|반월당역|대구1호선|676|128.59333739255734|35.86449822913336
1692|447|반월당역|대구2호선|567|128.59356694578094|35.865457605444135
1693|447|중앙로역|대구1호선|91|128.59397506943253|35.87085454444516
1694|448|서대문역|5호선|743|126.96663755850754|37.56575193662503
1695|448|서울역|1호선|602|126.97209238331357|37.55597933890212
1696|448|서울역|경의중앙선|513|126.9713179064219|37.55693330961779
1697|448|서울역|공항철도|936|126.96974961781686|37.55332892758497
1698|448|서울역|4호선|925|126.972644620034|37.5530287004642
1699|448|시청역|1호선|577|126.97719821079865|37.56534539636417
1700|448|시청역|2호선|345|126.97559827045151|37.56368183746611
1701|448|을지로입구역|2호선|964|126.9821953112953|37.566035517712955
1702|448|충정로역|2호선|771|126.96449207476172|37.55976328822766
1703|448|충정로역|5호선|885|126.96303964820936|37.56042867918723
1704|448|회현역|4호선|561|126.9784372569283|37.55876114587941
1705|449|고속터미널역|3호선|109|127.00512100872538|37.50454885557265
1706|449|고속터미널역|9호선|75|127.004211793489|37.5059814899483
1707|449|고속터미널역|7호선|221|127.005007834609|37.5033865633062
1708|449|반포역|7호선|716|127.011586161943|37.5081614290284
1709|449|사평역|9호선|975|127.015272484531|37.5042326273953
1710|449|신반포역|9호선|755|126.996082392175|37.5035091412544
1711|450|뚝섬역|2호선|777|127.04738727881|37.547241554679
1712|450|서울숲역|수인분당선|949|127.044746216358|37.543645796605
1713|450|성수역|2호선|57|127.056066999327|37.5445888153751
1714|451|광흥창역|6호선|684|126.93202965599583|37.54748648317645
1715|451|상수역|6호선|441|126.92242989321456|37.54776618366393
1716|451|서강대역|경의중앙선|890|126.935507621173|37.5521384864879
1717|451|합정역|2호선|986|126.91445406513526|37.54991315995173
1718|451|홍대입구역|2호선|683|126.923778562273|37.5568707448873
1719|451|홍대입구역|공항철도|725|126.927010430346|37.5573052656667
1720|451|홍대입구역|경의중앙선|742|126.927118938976|37.5574494922411
1721|452|목동역|5호선|941|126.86462527157516|37.526135115923466
1722|452|양평역|5호선|993|126.886419282885|37.5255796429707
1723|452|오목교역|5호선|235|126.875307312696|37.5245340839144
1724|453|압구정로데오역|수인분당선|496|127.0406027693898|37.5275184818021
1725|453|압구정역|3호선|646|127.02850865895756|37.52649127416921
1726|454|신사역|3호선|531|127.02030856272764|37.51643597531432
1727|454|신사역|신분당선|596|127.019551734927|37.5160820085929
1728|454|압구정역|3호선|810|127.02850865895756|37.52649127416921
1729|455|신사역|3호선|531|127.02030856272764|37.51643597531432
1730|455|신사역|신분당선|596|127.019551734927|37.5160820085929
1731|455|압구정역|3호선|810|127.02850865895756|37.52649127416921
1732|456|국회의사당역|9호선|971|126.91783895106|37.5281465047706
1733|456|샛강역|9호선|943|126.9283750591322|37.51737287009036
1734|456|샛강역|신림선|970|126.929463427672|37.5171662943088
1735|456|여의나루역|5호선|425|126.93298596744|37.5271469489465
1736|456|여의도역|9호선|620|126.92466104293|37.5211700890445
1737|456|여의도역|5호선|578|126.924397990207|37.5217753947299
1738|457|광화문역|5호선|884|126.97642427981408|37.57164860977568
